UnitID,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004
149231,49,52,49,47,48,47,49,50,50,52,52,51,46,49,45,46,45,43
149240,,,,,,,,,,,,,,,,,,
161545,,,,,,,,,,,,,,,,,,
228246,82,81,81,78,81,79,79,77,79,80,75,74,77,74,71,74,71,71
206862,48,47,55,44,44,33,46,46,47,40,43,46,49,54,54,45,39,48
183026,37,35,45,52,48,56,59,49,55,59,61,45,7,49,50,46,51,80
365198,,,,,,,,,,,,,,,,,,
210146,41,47,46,40,38,39,37,40,37,32,33,31,31,36,35,38,40,36
487162,,,,,,,,,,,,,,,,,,
207786,,,,,,,,,,,,,,,,,,
205966,,,,,,,,,,,,,,,,,,
490063,,,50,33,18,,,,,,,,,,,,,
366553,50,0,31,50,29,17,14,20,100,,,,,,,,,
446552,,,,,,,,,,,,,,,,,,
481322,,,,,,,,,,,,,,,,,,
251260,,,,,,,,,,,,,,,,,,
160621,32,28,31,30,29,29,34,32,32,28,30,29,30,29,30,28,27,27
160630,19,19,21,25,21,16,14,11,11,17,,4,8,5,8,11,12,12
160649,,,,,,,,,,,,,,,,,,
440916,32,,,,,,,,,,,,,,,,,
160533,,,,,,,,,,,,,,,,,,
230603,47,39,44,40,37,39,35,38,41,36,35,39,43,39,42,42,31,34
233611,44,45,31,31,27,33,30,31,33,30,25,27,31,28,17,17,20,8
217776,52,54,54,51,44,60,50,49,43,56,42,42,41,45,51,50,55,35
237817,,,,,,,,,,,,,,,,,,
193122,,,,,,,,,,,,,,,,,,
457624,,,,,,,,,,,,,,,,,,
233082,,,,,,,,,,,,,,,,,,
233639,,,,,,,,,,,,,,,,,,
436261,,,,,,,,,,,,,,,,,,
366605,,,,,,,,,,,,,,,,,,
179326,50,48,43,47,46,46,47,47,48,54,48,52,46,56,48,47,43,43
420246,,,,,,,,,,,,,,,,,,
382911,,,,,,,,,,,,,,,,,,
442879,,,,,,,,,,,,,,,,,,
175078,47,47,49,45,45,50,39,43,43,41,39,39,39,40,43,40,38,49
176354,,,,,,,,,,,,,,,,,,
228282,,,,,,,,,,,,,,,,,,
449816,,,,,,,,,,,,,,,,,,
368364,,,,,,,,,,,,,,,,,,
221485,,,,,,,,,,,,,,,,,,
228316,,,,,,,,,,,,,,,,,,
451556,61,77,55,35,,,,,,,,,,,,,,
402776,,,19,89,60,94,88,88,57,34,63,54,21,0,100,88,,
104188,,,17,83,58,88,85,81,33,59,70,62,27,0,97,100,,
233648,,,,,,,,,,,,,,,,,,
239910,,,,,,,,,,,,,,,,,,
228468,42,43,40,49,37,47,45,40,38,29,38,42,35,57,36,36,31,33
228325,52,56,53,49,43,45,44,41,33,38,37,40,47,25,33,34,34,37
494603,29,,33,,,,,,,,,,,,,,,
228486,67,33,,75,100,,10,0,,,,,0,6,0,0,0,8
207856,21,30,23,29,26,31,58,30,53,23,28,13,27,52,19,36,13,9
123800,,,,,,,,,,,,,,,,,,
155900,40,38,42,48,41,38,44,54,53,51,57,52,45,50,45,47,54,54
188207,,,,,,,,,,,,,,,,,,
199731,,,,,,,,,,,,,,,,,,
154396,,,,,,,,,,,,,,,,,,
143215,,,,,,,,,,,,,,,,,,
188216,,,,,,,,,,,,,,,,,,
123970,,,,,,,,,,,,,,,,,,
172307,,,,,,,,,,,,,,,,,,
207865,40,43,36,40,34,35,33,33,30,35,33,30,31,35,34,36,36,35
210155,,,,,,,,,,,,,,,,,,
228343,74,73,69,74,74,72,75,73,70,75,74,73,77,75,72,73,78,75
232724,,,,,,,,,,,,,,,,,,
160579,,,,,,,,,,,,,,,,,,
445638,,,,,,,,,,,,,,,,,,
445656,,,,,,,,,,,,,,,,,,
445647,,,,,,,,,,,,,,,,,,
161527,,,,,,,,,,,,,,,,,,
157757,42,58,40,37,45,47,43,37,40,38,42,45,63,33,24,29,49,49
413680,,,,,,,,,,,,,,,,,,
126605,,,,,,,,,,,,,,,,,,
207254,35,77,,4,,,,82,43,52,64,70,100,68,83,,,
489371,,,,,,,,,,,,,,,,,,
218830,,,,,,,,,,,,,,,,,,
218821,,,,,,,,,,,,,,,,,,
172325,,,,,,,,,,,,,,,,,,
141060,76,75,75,75,75,77,76,74,68,73,77,73,83,80,78,79,74,77
148982,,,,,,,,,,,,,,,,,,
236692,,,,,,,,,,,,,,,,,,
236708,,,,,,,,,,,,,,,,,,
148991,,,,,,,,,,,,,,,,,,
172334,64,64,58,56,60,54,52,54,57,52,56,56,58,58,60,59,58,47
102234,56,57,56,59,53,53,53,58,56,62,61,64,61,64,55,67,62,62
167899,73,73,74,72,74,70,72,69,69,66,67,65,68,0,67,63,65,67
475273,,,,,,,,,,,,,,,,,,
167905,,,,,,,,,,,,,,,,,,
496654,,,,,,,,,,,,,,,,,,
195155,,,,,,,,,,,,,,,,,,
195164,71,74,74,68,69,64,64,68,67,64,63,68,67,70,71,69,68,67
175005,60,68,62,59,58,65,64,60,61,59,65,67,63,58,58,57,58,59
262031,,,,,,,,,,,,,,,,,,
172291,,,,,,,,,,,,,,,,,,
174756,,,,,,,,,,,,,,,,,,
186405,,,,,,,,,,,,,,,,,,
183248,,,,,,,,,,,,,,,,,,
195216,82,80,84,82,85,84,87,85,80,80,80,83,81,76,77,76,75,75
442426,,,,,,,,,,,,,,,,,,
179511,,,,,,,,,,,,,,,,,,
154262,,,,,,,,,,,,,,,,,,
216162,,,,,,,,,,,,,,,,,,
174844,85,85,86,86,88,88,87,89,87,86,85,85,87,86,86,85,83,84
189811,,,,,,,,,,,,,,,,,,
195784,,,,,,,,,,,,,,,,,,
137078,,,,,,,,,,,,,,,,,,
227854,,,,,,,,,,,,,,,,,,
199698,31,33,39,32,33,36,25,29,42,35,43,43,43,54,43,34,44,34
148876,9,100,5,42,,,,,,,,,,,75,21,100,100
195173,50,54,57,55,47,52,52,55,52,52,50,52,50,54,51,58,54,57
137272,100,100,69,67,75,83,50,44,67,83,83,44,40,50,45,90,43,100
163976,75,66,69,76,67,76,71,72,63,67,69,73,60,71,71,68,74,71
245652,72,73,61,64,65,49,45,50,55,58,53,57,53,46,56,57,55,54
148593,,,,,,,,,,,,,,,,,,
195809,68,64,63,61,58,58,58,59,55,59,58,58,58,61,61,59,64,66
195191,,,,,,,,,,,,,,,,,,
195544,71,70,62,68,71,72,68,68,72,68,65,67,78,74,76,71,73,78
495226,,,,,,,,,,,,,,,,,,
163912,73,72,77,80,78,73,78,81,79,81,79,77,79,75,83,80,72,76
228149,59,59,60,56,63,59,60,63,55,57,58,60,57,59,58,56,60,57
192961,,,,,,,,,,,,,,,,,,
195243,55,61,58,55,54,60,55,57,53,49,58,49,49,56,52,52,50,48
137476,41,35,43,40,44,41,39,33,38,32,39,40,36,37,34,34,36,25
491792,,,,,,,,,,,,,,,,,,
407151,,,,,,,,,,,,,,,,,,
446561,96,,,,80,,,,,,,,,,,,,
483814,,,,,,,,,,,,,,,,,,
243744,96,95,94,94,94,94,94,95,96,95,96,95,95,94,95,95,94,95
199740,,,,,,,,,,,,,,,,,,
205841,,,,,,,,,,,,,,,,,,
123916,,,,,,,,,,,,,,,,,,
462053,,,,,,,,,,,,,,,,,,
123925,,,,,,,,,,,,,,,,,,
239877,,,,,,,,,,,,,,,,,,
135391,,,,,,,,,,,,,,,,,,
179539,,,,,,,,,,,,,,,,,,
177977,,,,,,,,,,,,,,,,,,
196176,73,76,77,76,72,72,73,74,70,73,69,67,69,71,65,59,63,54
233666,,,,,,,,,,,,,,,,,,
448600,,,,,,,,,,,,,,,,,,
205887,,,,,,,,,,,,,,,,,,
494852,,,,,,,,,,,,,,,,,,
444529,,,,,,,,,,,,,,,,,,
228431,53,54,52,48,44,44,41,44,43,44,44,45,44,39,39,39,35,35
179548,53,59,45,50,60,48,27,49,59,56,55,55,52,57,58,54,52,57
155937,43,47,53,53,39,45,42,39,42,34,48,41,41,51,50,44,63,40
231095,36,16,75,44,42,69,36,52,31,57,50,50,46,36,58,24,100,38
137546,63,64,65,61,62,64,64,61,64,64,64,61,62,67,67,63,65,63
146807,,,,,,,,,,,,,,,,,,
186867,87,88,85,87,83,83,82,82,79,78,79,72,74,79,76,73,72,75
230621,,23,22,10,18,24,21,27,100,23,33,72,92,17,34,100,,
438151,,16,19,16,12,14,14,27,63,58,0,83,0,0,69,62,,
460899,,17,34,30,28,36,27,27,45,43,41,,,,,,,
178767,100,,100,,,36,36,,,,,,,,,,,
164173,59,62,60,56,54,53,53,63,56,64,62,62,58,66,61,62,65,57
160597,,,,,,,,,,,,,,,,,,
219453,,,,,,,,,,,,,,,,,,
102270,15,21,27,29,28,18,23,20,26,25,34,24,21,19,23,19,52,12
186876,76,74,77,74,73,70,73,67,65,64,66,64,66,65,68,63,62,64
448619,,,,,,,,,,,,,,,,,,
413778,,,,,,,,,,,,,,,,,,
130509,,,,,,,,,,,,,,,,,,
366340,,,,,,,,,,,,,,,,,,
167996,85,82,82,79,80,80,87,82,85,80,81,85,82,82,85,85,83,82
196097,78,76,76,74,72,72,68,69,66,70,67,65,67,62,60,59,59,58
434496,,,,,,,,,,,,,,,,,,
491066,,,,,,,,,,,,,,,,,,
417275,,,,,,,,,,,,,,,,,,
438498,100,60,21,35,0,20,0,0,0,0,0,60,0,0,,,,
450377,,0,0,0,0,,0,,,,,,,,,,,
458885,,100,,,,,,,,,,,,,,,,
450298,0,100,0,,,,0,50,,,,,,,,,,
131803,0,33,50,,0,40,13,40,18,54,23,5,19,17,9,,19,6
449038,14,67,0,0,0,29,22,0,33,,,,,,,,,
458919,9,0,25,0,33,27,17,23,0,,0,0,,,,,,
459994,30,0,100,0,0,0,0,11,0,,13,13,,,,,,
430184,22,0,0,20,47,0,14,13,21,46,25,10,,,,,,
458955,,,,,,,,,,,,,,,,,,
453215,0,100,0,0,,,0,9,,,,,,,,,,
453163,0,0,50,25,33,0,14,0,33,0,0,0,,,,,,
443784,100,0,50,25,0,0,14,8,36,33,33,0,,,,,,
458964,0,50,33,33,0,14,0,25,0,,,,,,,,,
443766,0,,0,0,33,0,0,25,0,,0,0,,,,,,
458973,17,0,0,50,0,,,,,,,,,,,,,
233684,23,7,45,62,9,40,11,14,30,33,24,22,,,,,,
456621,,,,,,,0,,,,,,,,,,,
455725,,,,,,,,,,,,,,,,,,
485476,,,,,,,,,,,,,,,,,,
485856,,,,,,,,,,,,,,,,,,
430564,,,,,,,,,,,,,,,,,,
236744,,,,,,,,,,,,,,,,,,
366395,,,,,,,,,,,,,,,,,,
168005,60,59,58,59,60,59,56,54,55,56,54,56,54,55,52,47,49,55
228501,29,30,25,25,22,23,19,26,27,24,24,23,23,18,19,15,23,18
195988,,,,,,,,,,,,,,,,,,
157793,,,,,,,,,,,,,69,61,63,36,28,21
447953,24,50,38,36,60,35,18,21,75,,100,100,,,,,,
175120,,,,,,,,,,,,,,,,,,
181543,100,,67,60,0,67,50,50,25,25,20,11,9,0,18,19,36,40
400080,,,,,,,,,,,,,,,,,,
457572,,,,,,,,,,,,,,,,,,
457420,,,,,,,,,,,,,,,,,,
459550,,,,,,,,,,,,,,,,,,
177603,,,,,,,,,,,,,,,,,,
457439,,,,,,,,,,,,,,,,,,
462017,,,,,,,,,,,,,,,,,,
156967,,,,,,,,,,,,,,,,,,
457916,,,,,,,,,,,,,,,,,,
209719,,,,,,,,,,,,,,,,,,
208512,,,,,,,,,,,,,,,,,,
218867,,,,,,,,,,,,,,,,,,
137120,,,,,,,,,,,,,,,,,,
491783,,,,,,,,,,,,,,,,,,
372718,,,,,,,,,,,,,,,,,,
362700,,,,,,,,,,,,,,,,,,
188438,,,,,,,,,,,,,,,,,,
196060,66,65,63,64,65,66,68,66,66,64,64,67,65,64,64,63,62,63
196158,62,62,64,62,63,62,65,67,64,64,63,64,63,63,62,62,63,64
196219,63,61,61,63,67,62,58,67,60,59,56,55,49,51,51,47,46,42
196121,63,66,64,65,66,68,69,68,67,67,66,65,62,62,58,56,55,51
189547,,,,,,,,,,,,,,,,,,
196130,41,40,46,48,47,50,49,45,49,48,47,47,48,42,43,44,39,40
196167,76,78,80,81,77,81,82,78,78,79,81,77,78,78,79,79,79,80
196237,48,49,48,47,48,43,40,37,36,35,35,39,37,38,36,33,31,27
196194,66,65,67,64,66,66,66,63,58,58,57,60,57,57,54,52,54,55
196246,65,67,68,68,63,63,65,61,60,61,59,59,58,54,55,51,53,56
196200,50,50,61,56,53,52,55,54,51,51,51,54,56,49,50,48,44,43
196033,47,52,52,50,52,51,41,46,44,48,35,37,31,57,48,,,
196103,75,77,75,77,78,74,75,67,71,67,66,64,64,71,66,62,63,65
196228,,,,,,,,,,,,,,,,,,
196006,43,66,68,70,50,56,60,54,49,52,68,50,47,43,42,29,67,
196015,44,52,53,44,37,39,34,31,29,32,32,42,38,48,38,56,43,
196024,49,51,37,43,45,47,45,53,45,57,54,50,46,21,36,50,18,83
190442,,,,,,,,,,,,,,,,,,
196149,65,67,71,71,71,74,73,67,70,69,67,61,67,63,57,56,56,57
196255,,,,,,,,,,,,,,,,,,
196264,18,20,24,30,13,17,17,14,16,17,19,33,16,6,8,27,31,18
196291,74,72,75,66,62,56,56,47,50,44,47,51,52,49,48,58,56,49
196051,34,37,46,41,33,31,30,47,25,59,31,39,43,19,43,100,,
196185,74,76,76,76,71,72,72,73,70,67,67,65,64,59,59,54,51,50
196112,65,54,57,57,52,44,49,43,48,33,47,57,50,,,,,
197294,,,,,,,,,,,,,,,,,,
195827,,,,,,,,,,,,,,,,,,
199768,,,,,,,,,,,,,,,,,,
441672,,,,,,,,,,,,,,,,,,
216278,74,75,72,71,71,74,71,76,75,74,77,79,81,82,82,83,79,76
247603,,,,,,,,,,,,,,,,,,
446093,,,,,,,,,,,,,,,,,,
216287,94,97,94,94,94,94,94,94,93,92,95,93,93,92,94,92,93,91
196389,,,,,,,,,,,,0,,,,,,
233718,42,31,34,46,54,61,64,65,57,62,70,59,60,72,71,70,67,67
233286,,,,,,,,,,,,,,,,,,
196413,82,83,83,83,83,82,81,80,81,82,80,82,83,80,82,82,79,79
155973,47,42,43,42,38,48,41,48,54,50,52,43,64,56,47,52,47,49
236753,,,,,,,,,,,,,,,,,,
124113,,,,,,,,,,,,,,,,,,
454689,,,,,,,,,,,,,,,,,,
102298,25,30,34,24,49,43,37,44,82,25,20,19,22,80,23,29,42,33
137759,,,,,,,,,,,,,,,,,,
137777,63,60,75,55,38,50,40,80,80,83,80,90,100,75,0,100,,20
186900,6,0,6,8,13,5,20,0,,0,5,17,8,14,0,0,0,0
196440,,0,14,25,33,,67,33,33,20,0,60,100,67,0,100,50,38
451404,30,24,50,50,38,39,41,48,37,29,21,,,,,,,
196431,5,11,15,27,11,25,26,4,7,4,2,13,14,21,11,25,44,74
216311,47,42,62,47,58,59,39,50,46,43,50,59,31,40,47,8,3,61
228529,49,46,49,46,46,43,44,45,43,39,39,38,38,39,37,46,45,41
228547,,,,,,,,,,,,,,,,,,
495341,,,,,,,,,,,,,,,,,,
484394,,,,,,,,,,,,,,,,,,
461494,,,,,,,,,,,,,,,,,,
461926,,,,,,,,,,,,,,,,,,
149310,,,,,,,,,,,,,,,,,,
449524,,,,,,,,,,,,,,,,,,
151564,,,,,,,,,,,,,,,,,,
152530,77,78,77,82,79,76,77,74,74,77,80,78,77,78,76,79,80,77
261719,,,,,,,,,,,,,,,,,,
249566,,,,,,,,,,,,,,,,,,
196468,,,,,,,,,,,,,,,,,,
488800,,,,,,,,,,,,,,,,,,
217712,,,,,,,,,,,,,,,,,,
126915,,,,,,,,,,,,,,,,,,
444893,,,,,,,,,,,,,,,,,,
149329,5,6,6,6,23,35,6,24,50,10,18,7,25,6,7,7,38,18
228608,,,,,,,,,,,,,,,,,,
216339,75,75,74,73,71,71,71,69,66,66,68,65,67,65,59,59,57,54
457448,,,,,,,,,,,,,,,,,,
409379,,,,,,,,,,,,,,,,,,
248925,,,,,,,,,,,,,,,,,,
219596,,,,,,,,,,,,,,,,,,
219921,,,,,,,,,,,,,,,,,,
221591,,,,,,,,,,,,,,,,,,
221430,,,,,,,,,,,,,,,,,,
219994,,,,,,,,,,,,,,,,,,
220127,,,,,,,,,,,,,,,,,,
220251,,,,,,,,,,,,,,,,,,
220279,,,,,,,,,,,,,,,,,,
220321,,,,,,,,,,,,,,,,,,
220394,,,,,,,,,,,,,,,,,,
221616,,,,,,,,,,,,,,,,,,
221625,,,,,,,,,,,,,,,,,,
220640,,,,,,,,,,,,,,,,,,
220756,,,,,,,,,,,,,,,,,,
221607,,,,,,,,,,,,,,,,,,
220853,,,,,,,,,,,,,,,,,,
221050,,,,,,,,,,,,,,,,,,
221102,,,,,,,,,,,,,,,,,,
221236,,,,,,,,,,,,,,,,,,
221582,,,,,,,,,,,,,,,,,,
221281,,,,,,,,,,,,,,,,,,
221333,,,,,,,,,,,,,,,,,,
221388,,,,,,,,,,,,,,,,,,
221494,,,,,,,,,,,,,,,,,,
221634,,,,,,,,,,,,,,,,,,
221829,,,,,,,,,,,,,,,,,,
221838,31,31,33,33,29,41,40,40,29,35,36,33,40,36,40,40,44,44
221847,60,57,54,55,49,51,53,49,51,52,50,48,53,47,44,49,45,45
221731,52,48,41,40,40,46,46,43,44,45,44,51,53,38,44,40,32,43
206011,,,,,,,,,,,,,,,,,,
228699,,,,,,,,,,,,,,,,,,
226152,49,46,47,46,44,41,41,45,43,39,42,40,37,0,0,30,35,36
228723,83,83,82,82,82,80,79,79,79,80,81,80,80,78,78,77,77,76
224554,42,43,43,40,42,43,42,52,45,36,37,37,42,36,38,35,34,38
224147,36,37,37,37,36,35,37,38,40,39,40,38,39,40,35,40,37,44
228705,43,45,39,37,35,29,33,35,34,32,33,37,25,27,30,32,28,27
228732,,,,,,,,,,,,,,,,,,
483036,,,,,,,,,,,,,,,,,,
459949,,,,,,,,,,,,,,,,,,
224545,24,38,34,28,30,26,,,,,,,,,,,,
440989,,,,,,,,,,,,,,,,,,
458061,,,,,,,,,,,,,,,,,,
228866,,,,,,,,,,,,,,,,,,
228875,83,82,83,83,83,77,76,76,76,75,74,74,74,69,69,68,69,67
228884,17,14,12,10,10,18,13,7,15,17,6,6,8,12,28,32,30,18
377315,,,,,,,,,,,,,,,,,,
487232,,,,,,,,,,,,,,,,,,
419633,,,,,,,,,,,,,,,,,,
441487,,,,,,,,,,,,,,,,,,
430704,,,,,,,,,,,,,,,,,,
448196,,,,,,,,,,,,,,,,,,
494694,,,,,,,,,,,,,,,,,,
228981,54,55,55,53,52,52,47,44,52,45,49,46,49,52,55,55,42,45
229063,23,19,23,21,23,17,19,16,16,12,12,13,11,13,12,12,16,15
227377,,,,,,,23,26,26,23,17,20,17,17,16,18,,
487320,,,,,,,,,,,,,,,,,,
228459,57,55,54,55,54,54,53,55,57,55,56,55,56,54,55,53,52,48
229115,63,63,61,60,59,60,60,59,59,62,61,63,60,57,56,56,55,54
229337,,,,,,,,,,,,,,,,,,
492689,,,,,,,,,,,,,,,,,,
439154,,,,,,,,,,,,,,,,,,
229160,26,34,30,38,35,30,36,40,41,37,37,36,31,48,26,8,43,16
229179,48,48,43,43,36,38,41,44,41,47,39,48,44,46,41,39,35,42
488129,,,,,,,,,,,,,,,,,,
216296,,,,,,,,,,,,,,,,,,
368832,,,,,,,,,,,,,,,,,,
210711,,,,,,,,,,,,,,,,,,
496539,,,,,,,,,,,,,,,,,,
438674,,,,,,,,,,,,,,,,,,
188669,,,,,,,,,,,,,,,,,,
138813,20,14,20,18,18,17,26,24,25,29,40,31,28,36,37,36,38,56
451820,27,23,23,20,19,26,27,37,,,,,,,,,,
222938,35,21,21,14,27,29,26,35,37,41,40,25,23,24,42,0,,
458982,24,20,21,16,23,33,,,,,,,,,,,,
458496,37,55,48,30,30,33,,,,,,,,,,,,
132408,53,50,47,58,47,53,51,47,37,58,31,42,34,49,27,40,36,24
476708,,,,,,,,,,,,,,,,,,
444404,,,,,,,,,,,,,,,,,,
216223,,,,,,,,,,,,,,,,,,
210784,,,,,,,,,,,,,,,,,,
131283,74,74,72,76,74,70,69,67,69,67,68,69,72,71,75,68,70,73
455433,,,,,,,,,,,,,,,,,,
143978,,,,,,,,,,,,,,,,,,
455664,,,,,,,,,,,,,,,,,,
491190,,,,,,,,,,,,,,,,,,
459745,,,,,,,,,,,,,,,,,,
487153,,,,,,,,,,,,,,,,,,
201821,47,,,,,,,,,,,,,,,,,
481526,,,,,,,,,,,,,,,,,,
437635,,,,,,,,,,,,,,,,,,
480824,,,,,,,,,,,,,,,,,,
480833,,,,,,,,,,,,,,,,,,
489283,,,,,,,,,,,,,,,,,,
392257,26,27,50,,,,,,,,,,,,,,,
449250,,,,,,,,,,,,,,,,,,
492722,,,,,,,,,,,,,,,,,,
447591,,,,,,,,,,,,,,,,,,
142294,56,66,66,70,67,57,67,60,67,64,63,58,61,67,59,65,55,56
187134,87,86,86,86,87,87,85,87,84,87,87,86,86,85,83,86,83,81
195234,59,59,61,61,59,60,61,66,66,65,63,71,66,75,68,64,65,69
174899,65,69,69,69,67,66,70,61,68,65,63,62,70,66,64,66,63,67
133960,,,,,,,,,,,,,,,,,,
197285,44,63,54,49,34,32,,,,,,,,,,,,
206589,77,74,77,75,77,76,82,76,75,76,75,77,76,76,73,73,75,68
492087,,,,,,,,,,,,,,,,,,
430485,,,,,,,,,,,,,,,,,,
141015,,,,,,,,,,,,,,,,,,
491251,,,,,,,,,,,,,,,,,,
490443,,,,,,,,,,,,,,,,,,
235167,43,45,50,55,57,56,54,56,57,54,54,52,58,63,58,57,56,52
483230,,,,,,,,,,,,,,,,,,
191320,,,,,,,,,,,,,,,,,,
452009,,,,,,,,,,,,,,,,,,
220163,,,,,,,,,,,,,,,,,,
482972,,,,,,,,,,,,,,,,,,
450650,,,,,,,,,,,,,,,,,,
191287,,,,,,,,,,,,,,,,,,
192110,87,94,96,89,95,92,91,84,88,91,93,89,84,85,73,72,80,83
454184,58,50,53,51,52,53,45,53,61,58,51,50,69,,,,,
439701,31,17,16,22,17,17,0,67,0,0,50,9,0,20,75,,50,0
161208,,,,,,,,,,,,,,,,,,
117751,72,64,70,60,55,68,69,62,54,56,65,60,61,57,51,60,64,61
171012,,,,,,,,,,,,,,,,,,
205391,,,,,,,,,,,,,,,,,,
167057,83,71,78,85,80,81,84,87,85,83,77,66,75,74,78,71,62,69
193654,70,69,70,72,67,68,65,62,65,65,61,66,66,61,62,60,57,61
193672,,,,,,,,,,,,,,,,,,
206394,,,,,,,,,,,,,,,,,,
495767,73,73,,,,,,,,,,,,,,,,
495305,,,,,,,,,,,,,,,,,,
238810,,,,,,,,,,,,,,,,,,
497189,,,,,,,,,,,,,,,,,,
485953,,,,,,,,,,,,,,,,,,
219037,,,,,,,,,,,,,,,,,,
462345,,,,,,,,,,,,,,,,,,
215530,,,,,,,,,,,,,,,,,,
454537,,,,,,,,,,,,,,,,,,
451307,,,,,,,,,,,,,,,,,,
154545,,,,,,,,,,,,,,,,,,
459295,,,,,,,,,,,,,,,,,,
492360,,,,,,,,,,,,,,,,,,
459392,,,,,,,,,,,,,,,,,,
448026,,,,,,,,,,,,,,,,,,
459347,,,,,,,,,,,,,,,,,,
491996,,,,,,,,,,,,,,,,,,
126164,,,,,,,,,,,,,,,,,,
480976,,,,,,,,,,,,,,,,,,
461908,,,,,,,,,,,,,,,,,,
458098,,,,,,,,,,,,,,,,,,
385132,,,,,,,,,,,,,,,,,,
247047,,,,,,,,,,,,,,,,,,
481340,,,,,,,,,,,,,,,,,,
460987,,,,,,,,,,,,,,,,,,
458168,,,,,,,,,,,,,,,,,,
484206,,,,,,,,,,,,,,,,,,
460996,,,,,,,,,,,,,,,,,,
457837,,,,,,,,,,,,,,,,,,
494232,,,,,,,,,,,,,,,,,,
475228,,,,,,,,,,,,,,,,,,
125037,,,,,,,,,,,,,,,,,,
104665,,,,,,,,,,,,,29,,,,,
441131,,,,,,,,,,,,,,,,,,
157748,40,29,31,41,46,28,36,44,53,55,19,39,38,36,31,35,44,35
204769,,,,,,,,,,,,,,,,,,
487676,,,,,,,,,,,,,,,,,,
455901,,,,,,,,,,,,,,,,,,
454962,,,,,,,,,,,,,,,,,,
100751,72,72,71,72,68,69,67,66,67,67,66,67,66,64,65,63,63,61
475237,,,,16,,,69,97,,,,,,,,,,
202763,62,63,65,62,61,63,55,55,56,52,55,58,55,53,55,51,54,53
180489,49,48,49,50,50,48,46,50,48,49,47,43,44,40,41,42,44,44
180692,39,49,45,41,50,52,40,54,45,42,31,29,28,38,35,23,31,30
137847,62,60,58,60,60,59,55,62,61,57,57,59,57,58,53,54,55,51
487010,,,,,,,,,,,,,,,,,,
220701,32,31,35,34,33,39,35,45,43,33,49,75,0,85,86,30,32,13
492263,,,,,,,,,,,,,,,,,,
221740,54,50,48,48,45,44,44,40,37,38,39,38,42,40,42,45,45,48
221759,72,71,72,73,70,69,70,69,68,66,63,60,61,60,58,60,57,59
221768,52,54,47,48,50,50,46,47,46,49,48,45,49,49,44,43,40,40
228769,51,52,51,49,50,48,46,42,40,40,40,40,36,36,37,42,40,38
228778,88,88,86,83,83,81,80,81,79,79,81,80,81,78,78,77,75,74
228787,72,69,70,72,69,67,66,71,63,64,61,63,63,59,55,55,56,56
228796,45,44,37,39,41,39,40,38,39,38,37,35,32,31,29,29,28,27
229027,51,46,42,40,37,35,31,31,30,28,27,27,26,28,30,28,30,29
228802,42,43,42,45,42,39,41,45,44,41,40,38,35,32,37,40,55,44
229300,,,,,,,,,,,,,,,,,,
228644,,,,,,,,,,,,,,,,,,
416801,,,,,,,,,,,,,,,,,,
228653,,,,,,,,,,,,,,,,,,
229018,42,41,40,41,43,34,40,34,27,37,34,32,32,31,34,29,35,31
227368,51,47,46,46,45,41,39,43,39,39,42,35,36,36,33,33,30,27
229090,,,,,,,,,,,,,,,,,,
215105,68,57,62,62,62,61,63,60,64,57,62,65,67,69,61,63,56,59
221519,80,80,79,84,77,82,78,79,78,78,86,81,82,77,78,77,82,79
138354,52,48,46,43,44,49,47,51,42,45,48,47,45,44,48,42,42,41
485360,,,,,,,,,,,,,,,,,,
126012,,,,,,,,,,,,,,,,,,
486123,,,,,,,,,,,,,,,,,,
216348,,,,,,,,,,,,,,,,,,
216357,47,49,52,48,47,42,41,36,34,32,39,40,40,37,39,51,42,31
124292,86,84,84,86,79,82,89,72,80,76,69,73,82,70,80,88,82,75
161563,51,51,51,48,48,45,45,46,44,46,45,37,41,51,47,52,45,58
187046,,,,,,,,,,,,,,,,,,
126049,,,,,,,,,,,,,,,,,,
216366,71,70,70,64,,,,,,,,,,,,,,
183275,90,76,64,30,65,75,72,31,46,32,68,45,65,26,62,81,59,45
157809,51,39,54,48,44,50,47,46,57,49,52,45,50,42,41,45,52,58
141167,36,29,43,24,26,37,28,16,27,14,8,19,63,100,70,51,30,30
179645,,,,,,,,,,,,,,,,,,
129808,,,,,,,,,,,,,,,,,,
233772,,,,,,,,,,,,,,,,,,
232919,,,,,,,,,,,,,,,,,,
206039,,,,,,,,,,,,,,,,,,
206048,45,41,39,43,45,45,43,43,43,33,46,39,43,43,34,33,31,32
457332,,,,,,,,,,,,,,,,,,
443289,,,,,,,,,,,,,,,,,,
420723,,,,,,,,,,,,,,,,,,
227058,,,,,,,,,,,,,,,,,,
484826,,,,,,,,,,,,,,,,,,
418968,,,,,,,,,,,,,,,,,,
141185,53,48,45,57,53,47,46,52,46,45,48,50,62,53,45,43,45,44
442781,,,,,,,,,,,,,,,,,,
375540,,,,,,,,,,,,,,,,,,
204459,,,,,,,,,,,,,,,,,,
137865,,,,,,,,,,,,,,,,,,
476568,,,,,,,,,,,,,,,,,,
196565,,,,,,,,,,,,,,,,,,
457776,,,,,,,,,,,,,,,,,,
413945,,,,,,,,,,,,,,,,,,
455965,,,,,,,,,,,,,,,,,,
