UnitID,Control,State
157809,2,KY
141167,2,GA
179645,1,MO
129808,1,CT
233772,1,VA
232919,3,VA
206039,3,OH
206048,2,OH
457332,3,CT
443289,3,CO
420723,1,OR
227058,3,TX
484826,3,WA
418968,3,TX
141185,2,GA
442781,1,AZ
375540,3,OH
204459,1,OH
137865,1,FL
476568,3,VA
196565,1,NY
457776,3,NM
413945,3,GA
455965,3,RI
492397,3,ID
436775,3,TX
493372,3,NM
235352,3,WA
434344,3,MA
494719,3,TX
475723,1,UT
481100,3,UT
487807,3,SC
196583,2,NY
495235,3,FL
455187,3,NJ
483735,3,TX
488828,3,OK
176406,2,MS
196592,2,NY
459736,2,CA
459824,2,NV
459727,2,CA
164076,1,MD
445054,2,IL
491774,3,NY
157818,2,KY
135522,1,FL
245281,3,MS
486150,1,FL
210234,1,OR
443298,3,TX
450711,3,TX
451316,3,MO
447865,3,FL
482167,3,IL
221892,2,TN
459408,1,MA
484233,1,CA
206172,1,OH
149499,3,IL
199795,1,NC
218885,1,SC
206181,1,OH
487913,3,KY
206154,2,OH
402800,3,TX
441229,3,CA
448859,3,PA
216454,3,PA
216445,3,PA
216436,3,PA
443377,3,PA
496265,3,PA
144573,3,IL
367088,3,IN
455895,3,IL
470393,3,IL
454971,3,IL
487533,3,IL
454980,3,IL
150303,3,IN
414869,3,IN
491224,3,WI
151607,3,IN
455886,3,IL
495730,3,IL
454999,3,IL
455008,3,IL
218894,1,SC
152567,2,IN
414878,2,IN
128258,1,CO
137953,2,FL
200484,2,ND
149505,2,IL
130590,2,CT
137962,2,FL
146755,2,IL
216463,2,PA
204893,2,OH
135610,2,FL
149514,2,IL
123448,2,CA
229267,2,TX
225308,1,TX
131876,2,DC
149532,1,IL
196653,2,NY
102368,1,AL
182500,1,NV
141237,2,GA
178615,1,MO
407595,1,OH
493910,3,CO
447704,3,AZ
168148,2,MA
160755,2,LA
207935,1,OK
488934,1,OK
486798,3,TX
476063,3,FL
442329,3,FL
207962,3,OK
130606,1,CT
496593,2,CO
444936,3,AZ
200527,2,ND
221953,2,TN
102377,2,AL
172495,3,MI
229355,1,TX
488837,3,MI
377193,3,TX
407683,3,TX
475662,3,TX
229425,3,TX
246415,3,TX
482291,3,CA
397942,3,CA
393649,3,CA
470038,3,CA
494357,3,CA
496919,3,NV
230676,1,UT
481182,1,CA
418056,1,NY
196699,1,NY
441371,2,FL
481252,3,FL
210270,1,OR
246789,2,NY
491525,2,IN
196866,2,NY
181738,2,NE
157863,2,KY
187198,1,NJ
417831,1,NJ
206279,2,OH
233842,2,VA
196884,2,NY
221971,2,TN
469911,3,LA
491084,3,LA
448646,3,LA
444945,3,LA
469920,3,LA
487047,3,LA
447467,3,LA
461810,3,CO
496511,3,CO
487481,3,AZ
447607,3,CA
384245,3,CA
468909,3,CA
124681,3,CA
413893,3,GA
384236,3,CA
480471,3,CA
496955,3,AZ
468848,3,CA
447616,3,CA
486354,3,FL
213631,2,PA
128328,1,CO
130624,1,CT
197027,1,NY
197036,1,NY
164155,1,MD
102395,2,AL
447050,3,CA
197018,2,NY
419031,1,WV
206288,2,OH
175139,2,MN
200554,2,ND
479424,3,CA
476799,3,CA
459204,3,CA
161572,2,ME
153542,2,IA
446589,3,FL
372240,3,CA
446598,3,NE
485573,3,CA
459374,3,IL
106041,3,AZ
105215,3,AZ
438504,3,CA
366191,3,IL
448433,3,CA
445799,3,PA
229416,3,TX
369400,3,FL
493132,3,NJ
460543,3,TX
487597,3,CA
497286,3,TX
481429,3,NJ
476805,3,AL
196088,1,NY
363934,3,AZ
454953,3,IL
200800,1,OH
200846,1,OH
100663,1,AL
100706,1,AL
100733,1,AL
102553,1,AK
102614,1,AK
102632,1,AK
103529,1,AK
442930,3,CA
104179,1,AZ
487296,1,AZ
106397,1,AR
106245,1,AR
106485,1,AR
106412,1,AR
107743,1,AR
106999,1,AR
107585,1,AR
106263,1,AR
107725,1,AR
493725,1,AR
108056,1,AR
108092,1,AR
107664,1,AR
161873,1,MD
128744,2,CT
110635,1,CA
110644,1,CA
110398,1,CA
110653,1,CA
110662,1,CA
445188,1,CA
110671,1,CA
110680,1,CA
110699,1,CA
110705,1,CA
110714,1,CA
124557,1,CA
106704,1,AR
132903,1,FL
176965,1,MO
206941,1,OK
237312,2,WV
144050,2,IL
201955,1,OH
201946,1,OH
201885,1,OH
126614,1,CO
126580,1,CO
126562,1,CO
128300,1,CO
129020,1,CT
436827,1,CT
463056,1,CT
436836,1,CT
436818,1,CT
224323,2,TX
202480,2,OH
130943,1,DE
127060,2,CO
169716,2,MI
153278,2,IA
447801,3,CA
150534,2,IN
134130,1,FL
484473,1,FL
457402,2,FL
139959,1,GA
129525,2,CT
141565,1,HI
141574,1,HI
141839,1,HI
141963,1,HI
141981,1,HI
179265,2,MO
160065,2,LA
225511,1,TX
225414,1,TX
225432,1,TX
229407,1,TX
225502,1,TX
142285,1,ID
145600,1,IL
148654,1,IL
149587,1,IL
145637,1,IL
151263,2,IN
153658,1,IA
200156,2,ND
155317,1,KS
157085,1,KY
117140,2,CA
160658,1,LA
159993,1,LA
247083,1,LA
157289,1,KY
232609,2,VA
161253,1,ME
161217,1,ME
161226,1,ME
161235,1,ME
161244,1,ME
161341,1,ME
161280,1,ME
437097,3,VA
200217,2,ND
226471,2,TX
232681,1,VA
163338,1,MD
163204,1,MD
163259,1,MD
163268,1,MD
163286,1,MD
262086,2,CA
166708,1,MA
166629,1,MA
166638,1,MA
166665,1,MA
167987,1,MA
166513,1,MA
220862,1,TN
135726,2,FL
170976,1,MI
171137,1,MI
171146,1,MI
174075,1,MN
174233,1,MN
174251,1,MN
456959,1,MN
174066,1,MN
176017,1,MS
178396,1,MO
178402,1,MO
178420,1,MO
178439,1,MO
101693,2,AL
101709,1,AL
199069,2,NC
204185,2,OH
181215,1,NE
181394,1,NE
181428,1,NE
181747,1,NE
181464,1,NE
182281,1,NV
182290,1,NV
161457,2,ME
183071,1,NH
182829,1,NH
183044,1,NH
129941,2,CT
187958,1,NM
187976,1,NM
187985,1,NM
188225,1,NM
188049,1,NM
159939,1,LA
101879,1,AL
199111,1,NC
199120,1,NC
199139,1,NC
199148,1,NC
199281,1,NC
199184,1,NC
199175,1,NC
199218,1,NC
200280,1,ND
136172,1,FL
482680,1,GA
227216,1,TX
484905,1,TX
228909,1,TX
443711,1,TX
127741,1,CO
154095,1,IA
204486,2,OH
174491,2,MN
152080,2,IN
207342,1,OK
207500,1,OK
209551,1,OR
215062,2,PA
484613,3,AZ
484631,3,CA
484668,3,FL
484677,3,GA
420042,3,HI
442161,3,IL
484710,3,NV
445300,3,NJ
484756,3,TX
380465,3,UT
157535,2,KY
215266,1,PA
215275,1,PA
215284,1,PA
215293,1,PA
215309,1,PA
209825,2,OR
180258,2,MT
236328,2,WA
121691,2,CA
217484,1,RI
233374,2,VA
205203,2,OH
195030,2,NY
152336,2,IN
130314,2,CT
488785,2,CA
155812,2,KS
148885,2,IL
122436,2,CA
122612,2,CA
207722,1,OK
215929,2,PA
112394,3,CA
219383,2,SD
102094,1,AL
218645,1,SC
218654,1,SC
218663,1,SC
218672,1,SC
218681,1,SC
218690,1,SC
218706,1,SC
218742,1,SC
219471,1,SD
137351,1,FL
123961,2,CA
151306,1,IN
161554,1,ME
176372,1,MS
149550,3,IL
148584,2,IL
174914,2,MN
227863,2,TX
367954,3,CA
485537,1,TX
228635,1,TX
156541,2,KY
131399,1,DC
363721,1,DC
225627,2,TX
107558,2,AR
120883,2,CA
488846,2,CA
442639,3,VA
384412,3,DC
215132,2,PA
188182,2,NM
449870,2,CA
206084,1,OH
207971,2,OK
230764,1,UT
216542,2,PA
231174,1,VT
233897,1,VA
234076,1,VA
377555,1,WA
236948,1,WA
377564,1,WA
101587,1,AL
141334,1,GA
484862,3,CA
210438,2,OR
240268,1,WI
240277,1,WI
240329,1,WI
240444,1,WI
240453,1,WI
491288,1,WI
240365,1,WI
240374,1,WI
491297,1,WI
240462,1,WI
240471,1,WI
240480,1,WI
240417,1,WI
240426,1,WI
240435,1,WI
240189,1,WI
240727,1,WY
164146,1,MD
404480,1,MD
183327,1,NH
491233,3,MS
213163,2,PA
431600,2,PA
215974,2,PA
213622,2,PA
373711,1,MA
154493,2,IA
206321,1,OH
440004,2,NH
196307,1,NY
491747,3,FL
491756,3,CA
429128,2,MA
494685,2,MO
455099,2,MO
216524,2,PA
206349,2,OH
446604,2,NY
230728,1,UT
230737,1,UT
197045,2,NY
141264,1,GA
138187,1,FL
200572,1,ND
449445,3,CA
377652,3,WV
494250,3,OH
377661,3,WV
216551,2,PA
443322,2,TX
486257,2,OH
152600,2,IN
199838,1,NC
221999,2,TN
149639,2,IL
456825,3,LA
468893,3,LA
123651,2,CA
421717,1,OH
418278,1,OH
197133,2,NY
176433,3,MS
188340,2,NY
417910,1,NY
108065,3,AR
418524,1,PA
417123,1,CA
125028,1,CA
125019,1,CA
216579,3,PA
482228,2,IN
175157,1,MN
455992,2,VT
231147,2,VT
231156,1,VT
231165,1,VT
229504,1,TX
481085,3,IL
213914,3,PA
223472,3,TX
485962,3,LA
483744,3,TN
238175,3,WI
125091,1,CA
229522,3,TX
229540,1,TX
451626,3,WA
491899,3,CA
197142,2,NY
216597,2,PA
152628,3,IN
152637,1,IN
377485,1,VA
449834,2,VA
234030,1,VA
233903,1,VA
234085,1,VA
233754,1,VA
233921,1,VA
234155,1,VA
234164,2,VA
490106,2,VA
234137,2,VA
234173,2,VA
233949,1,VA
449764,2,TN
492324,1,CA
365204,3,TX
377342,3,TX
240107,2,WI
476559,3,TX
229656,3,TX
476540,3,TX
188289,3,NM
491871,3,TX
222053,1,TN
218919,2,SC
493770,2,SC
446613,2,SC
152673,2,IN
403487,1,IL
226879,3,TX
492591,3,TX
476896,3,TX
487065,3,TX
197197,2,NY
199847,2,NC
199856,1,NC
125231,3,MN
154518,3,IA
236887,1,WA
236896,2,WA
215637,3,PA
172608,2,MI
206437,2,OH
222062,1,TN
210304,2,OR
480198,2,OR
138275,2,FL
407832,1,OH
245625,1,NJ
199865,2,NC
417655,1,MO
154527,2,IA
154536,2,IA
155423,1,KS
156082,1,KS
216667,2,PA
162210,2,MD
234207,2,VA
457192,3,AR
164216,2,MD
418250,1,OH
161581,1,ME
216630,2,PA
418029,1,NY
206446,1,OH
236939,1,WA
179867,2,MO
172617,1,MI
199883,2,NC
149727,1,IL
240125,1,WI
486594,2,VA
229780,2,TX
199892,1,NC
172635,1,MI
433138,1,OH
418001,1,NY
181783,1,NE
172644,1,MI
125310,3,CA
216694,2,PA
365505,1,MO
229799,1,TX
197221,2,NY
495208,3,GA
138293,2,FL
230782,1,UT
179894,2,MO
190424,2,NY
220206,2,TN
216746,3,PA
168218,2,MA
197230,2,NY
447999,3,MO
470047,3,KS
493451,3,MO
494898,3,KS
236975,1,WA
168227,2,MA
418357,1,OK
176451,2,MS
131098,2,DE
131973,2,DC
141325,2,GA
130697,2,CT
216764,1,PA
489858,3,CA
477039,3,TX
443331,3,CA
485272,3,FL
458229,3,CA
458210,3,CA
139278,1,GA
125462,1,CA
448594,1,CA
448637,1,CA
157483,1,KY
237932,1,WV
125471,1,CA
152044,3,MI
172671,1,MI
229814,1,TX
125499,1,CA
125222,1,CA
442383,3,WV
237987,3,WV
237996,3,WV
494755,3,PA
261861,3,PA
238014,1,WV
237880,1,WV
237899,1,WV
238032,1,WV
237686,1,WV
237905,2,WV
237950,1,WV
237969,2,WV
486141,3,CA
485801,3,NY
197337,3,NY
490133,3,CA
368407,1,PA
200004,1,NC
128391,1,CO
130776,1,CT
219480,1,SD
433387,2,UT
149772,1,IL
154572,1,IA
157951,1,KY
495013,1,AZ
172699,1,MI
490373,2,MI
172477,2,MI
181817,1,NE
182564,1,NV
168254,2,MA
188304,1,NM
208035,1,OK
210429,1,OR
216773,2,PA
199908,1,NC
210368,2,OR
420468,1,NY
240170,1,WI
224660,3,TX
224679,3,TX
418302,1,OK
229832,1,TX
172705,2,MI
112525,2,CA
237011,1,WA
240693,1,WY
168263,1,MA
179946,2,MO
230807,2,UT
216807,2,PA
216816,2,PA
125718,2,CA
125727,2,CA
216825,1,PA
229841,1,TX
237039,1,WA
149781,2,IL
168281,2,MA
238078,2,WV
434751,2,MN
183105,1,NH
237057,2,WA
125763,2,CA
237066,2,WA
475200,2,WA
156125,1,KS
156107,1,KS
156134,3,KS
216852,2,PA
206491,2,OH
229887,2,TX
199926,1,NC
216931,2,PA
365383,1,PA
210401,2,OR
231624,1,VA
176479,2,MS
226860,3,TX
166717,2,MA
122728,2,CA
179955,2,MO
187444,1,NJ
199272,2,NC
154590,2,IA
222105,2,TN
149842,1,IL
138479,1,FL
179964,2,MO
107877,2,AR
168342,2,MA
218955,1,SC
443340,2,TN
216940,2,PA
200341,1,ND
206507,2,OH
131113,2,DE
217013,2,PA
199953,1,NC
141990,1,HI
206516,2,OH
199962,2,NC
175272,1,MN
491905,3,AL
199980,3,NC
199999,1,NC
218964,1,SC
141255,1,GA
240338,2,WI
240213,2,WI
138497,1,FL
206525,2,OH
218973,2,SC
491631,2,MD
442064,2,PA
488907,2,NV
238096,1,WV
125897,2,CA
455512,1,CA
481146,3,GA
164313,1,MD
168421,2,MA
168430,1,MA
197531,2,NY
490142,3,FL
401223,2,CA
369455,3,IL
486460,2,WI
206613,1,OH
206604,1,OH
240718,3,WY
234377,1,VA
481289,3,CA
206622,2,OH
160904,2,LA
407355,3,NE
494700,3,AZ
484136,3,TX
237109,1,WA
130794,2,CT
106148,1,AZ
180717,2,MT
490319,2,NJ
491622,2,NJ
434937,2,MD
420325,2,NY
197647,2,NY
493716,2,NJ
491914,2,NJ
375230,2,NY
491640,2,NJ
481410,2,NY
491710,2,NJ
247773,2,MI
493707,2,NJ
488350,2,NJ
491613,2,NJ
476692,2,NJ
197601,2,NY
491057,2,NY
190752,2,NY
455257,2,NY
197674,2,NY
493594,2,NY
431983,2,NY
126076,2,CA
490504,2,NY
486017,2,NY
490276,2,NY
197692,2,NY
441609,2,NY
486026,2,NY
451398,2,NJ
197708,2,NY
494737,2,NY
481438,2,NJ
487746,2,NY
363712,2,FL
451370,2,NJ
491765,2,NJ
488101,2,NY
405058,2,NY
493664,2,NY
217040,2,PA
197735,2,NY
197744,2,NY
401250,2,CA
181853,2,NE
217059,2,PA
420440,1,ME
418409,1,PA
218991,1,SC
126100,1,CA
493619,2,CA
141361,2,GA
206695,1,OH
375939,3,PA
217077,3,PA
126119,1,CA
413820,3,OK
451237,3,KS
204255,1,OH
458575,2,CA
496520,3,IL
495101,3,UT
486248,3,CA
496423,3,WA
